G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB
1.308432444174668419e+00 ,1.972896784589032171e+00 ,8.328447649890196036e-01 ,-1.461392936349054761e+00 ,1.400806946417183951e+00 ,-4.329116655749049025e-02 ,-9.562295470945164633e-01 ,-1.121331917188346683e+00 ,-1.925161695034725839e-01 ,-6.028856553561504628e-01 ,-1.408985031708950286e+00 ,2.074085053252121114e+00 ,-1.832599717542862328e+00 ,-4.265668993664259445e-01 ,-1.731954865596426085e+00 ,4.801315158208670497e-01 ,2.600597588624695700e-01 ,-1.945900913363503015e-01 ,2.160688997771532005e+00
2.050911688865772575e+00 ,1.972896784589032171e+00 ,2.002383820261760761e+00 ,-2.274444624036358498e+00 ,1.800888434177187580e+00 ,2.120900287024179764e+00 ,-1.830834471454481083e+00 ,-1.028886639149773075e+00 ,1.077504948703822407e+00 ,6.818448620045005626e-01 ,-1.141597661731918567e+00 ,-1.059619649847229672e+00 ,-1.101486189759072420e+00 ,2.144944658805685300e+00 ,-1.793046437475660504e+00 ,1.422392129923459647e+00 ,-1.185719728324825084e+00 ,-1.107059843954176337e+00 ,1.754488496584499568e+00
9.371928218291165624e-01 ,1.526615699678736116e+00 ,1.693195334385059425e+00 ,-9.494715033607507015e-01 ,1.497692776786415436e+00 ,1.794932477817998695e-01 ,-4.180111321037687788e-01 ,-8.439960830726261909e-01 ,9.505028368830925611e-01 ,1.809261438463846128e+00 ,6.632670856130513659e-01 ,-9.103956163663085022e-01 ,9.962889160001128785e-02 ,-2.070476200102713271e-01 ,-3.573944983136715381e-01 ,7.244213046622788310e-01 ,-2.620272781773883564e-01 ,-1.036869862983573531e+00 ,1.943081586421335993e+00
1.308432444174668419e+00 ,1.824136422952266745e+00 ,9.672745414571507494e-01 ,-2.003427394807256956e+00 ,1.605976940140262821e+00 ,5.932357315547650556e-01 ,-1.090784150842202704e+00 ,-1.121331917188346683e+00 ,1.543179358713164362e+00 ,-9.699515174591939459e-01 ,-9.076337130020140087e-01 ,1.711683829084168273e+00 ,-2.137054774501840060e-01 ,7.964690856178711087e-01 ,-1.090493360864473571e+00 ,9.624756192721717341e-02 ,-3.423483607989029620e-01 ,-4.402550247334575118e-01 ,1.710967014314460632e+00
2.422151311211324654e+00 ,2.121657146225797597e+00 ,2.782076523776920496e+00 ,-1.069923605240350906e+00 ,1.735537991732058805e+00 ,1.929942217590502551e+00 ,-2.498178774191602836e-01 ,-2.508011087766954361e+00 ,-5.311884676920848314e-01 ,2.361220294508047379e-01 ,-8.073634492606276414e-01 ,-1.613880345633509794e+00 ,-2.354823665959855372e+00 ,1.862705585347771198e+00 ,-2.139085297788670403e-02 ,1.457290671186519004e+00 ,-5.431510673526938060e-01 ,-4.051600342481586070e-01 ,2.059138872474773674e+00
3.164630555902428366e+00 ,2.121657146225797597e+00 ,1.639423423797806256e+00 ,-2.078709958482007458e+00 ,1.739717380493084331e+00 ,1.476669028761866398e-01 ,-2.066305028012931366e+00 ,-5.204376099376181175e-01 ,1.543179358713164362e+00 ,1.887918408914497359e+00 ,8.972310343429559243e-01 ,1.768080561375472703e-01 ,-1.440756176612518480e-01 ,3.260706298546797721e-01 ,-1.548680149958725050e+00 ,-1.131436856511375405e-01 ,-2.229893802404538050e+00 ,-1.945900913363503015e-01 ,1.899560104151296835e+00
1.308432444174668419e+00 ,1.080334614768440060e+00 ,8.597307202826461880e-01 ,-2.485235802325660437e+00 ,1.691464437524878628e+00 ,2.036152325373596916e-02 ,-1.931750424265245236e+00 ,-1.999562058554798849e+00 ,-8.275267286071200656e-01 ,2.623410196010224626e-01 ,-1.642948980438854623e+00 ,-1.336749997740369622e+00 ,-1.832599717542862328e+00 ,1.692711446002826692e-01 ,-1.487588578079492851e+00 ,-2.527378507033731792e-01 ,-2.029091095850747095e+00 ,-1.422914758321883966e+00 ,1.827024300367898091e+00
5.659531994835644841e-01 ,1.229094976405205264e+00 ,8.462877426358319521e-01 ,-1.837805754722807050e+00 ,1.530747942441800458e+00 ,8.401421306496016650e-02 ,-1.427170660211419806e+00 ,-8.439960830726261909e-01 ,7.388326505152100765e-01 ,-7.850585235180332355e-02 ,-3.394355518008198569e-01 ,9.655636616795612026e-01 ,-1.962980125029506473e-01 ,6.396696003634739780e-01 ,-1.609771721837959468e+00 ,-7.413174283861991842e-01 ,-6.234721499742112982e-01 ,4.722147278843635831e-01 ,1.623924049774382095e+00
9.371928218291165624e-01 ,1.229094976405205264e+00 ,5.236562791123183791e-01 ,-1.867918780192705519e+00 ,1.441840945161799725e+00 ,1.158405579705733962e-01 ,-1.561725263959106158e+00 ,8.045669731311196060e-02 ,-6.158565422392375810e-01 ,4.458739506525428165e-01 ,-1.576102137944595638e+00 ,1.554903370688454078e-01 ,-1.153708584600771081e+00 ,4.515102180581970215e-01 ,-1.548680149958725050e+00 ,-3.923320157556088317e-01 ,-9.447564804602754940e-01 ,1.174114537590381424e+00 ,1.420823799180866098e+00
1.679672066520220497e+00 ,1.675376061315501319e+00 ,1.746967244972310818e+00 ,-1.310827808999553756e+00 ,1.611296162199749915e+00 ,8.796728357052796543e-01 ,3.893164903823514988e-01 ,-1.444890390323356311e+00 ,3.617547185118412223e+00 ,1.311100625609716630e+00 ,9.640778768372150198e-01 ,-1.315432278671666344e+00 ,7.088901647531697936e-01 ,9.532685708722682394e-01 ,7.422537955125324549e-01 ,4.801315158208670497e-01 ,-4.226694434204204542e-01 ,7.529746517667696981e-01 ,1.536881085234303779e+00
1.308432444174668419e+00 ,1.377855338041970690e+00 ,1.236134094393412930e+00 ,-9.043019651559007777e-01 ,1.337736170568978533e+00 ,1.794932477817998695e-01 ,-4.180111321037687788e-01 ,-1.953339419535511157e+00 ,-2.318002040916718534e-02 ,-2.358197932531078400e-01 ,7.301139281073105725e-01 ,-6.119475494044651631e-01 ,-2.024081831962426303e+00 ,4.515102180581970215e-01 ,-2.352113545552049212e-01 ,-1.480422269141970781e-01 ,-6.234721499742112982e-01 ,1.279399509046283079e+00 ,1.638431210531061888e+00
1.308432444174668419e+00 ,1.526615699678736116e+00 ,1.128590273218908369e+00 ,-1.175319194385002097e+00 ,1.394347891059235511e+00 ,6.887147662716047725e-01 ,-6.871203395991414276e-01 ,8.045669731311196060e-02 ,-1.081530952248579647e+00 ,1.127567694558194500e+00 ,-1.843489507921628467e+00 ,5.178915612367965826e-01 ,-2.222336303061965904e-02 ,8.591888797196308714e-01 ,-7.239439295890736092e-01 ,2.009431857163933022e-01 ,-3.021878194881442714e-01 ,-4.402550247334575118e-01 ,1.841531461124577884e+00
1.308432444174668419e+00 ,1.675376061315501319e+00 ,1.827625110853190682e+00 ,-1.295771296264602412e+00 ,1.624214272915647683e+00 ,1.261588974572633859e+00 ,-7.207589905360636262e-01 ,-2.431017758218960434e-01 ,-6.551405768274277952e-02 ,8.915967832062385856e-01 ,-1.709795822933112719e+00 ,3.047143705497659671e-01 ,-5.792622413420793759e-01 ,9.846284679231481762e-01 ,-1.304313862441791816e+00 ,1.178102341082047699e+00 ,7.419862545915658636e-01 ,2.967397754578591784e-01 ,1.827024300367898091e+00
1.679672066520220497e+00 ,2.270417507862562800e+00 ,7.118579661677008064e-01 ,-1.596901550963604199e+00 ,1.412585223834619930e+00 ,1.229762629667020546e+00 ,-1.090784150842202704e+00 ,3.115698924095464672e-01 ,9.081687996095170190e-01 ,1.048910724107543047e+00 ,-2.391652880594323516e-01 ,2.620789324123607433e-01 ,-2.311129423974173369e-01 ,1.141427953177545307e+00 ,-1.182130718683325199e+00 ,1.213000882345107279e+00 ,-3.825089021096617081e-01 ,1.174114537590381424e+00 ,1.812517139611218520e+00
1.947135771380124891e-01 ,7.828138914949093197e-01 ,6.984149885208884578e-01 ,-1.702297140108255169e+00 ,1.442980778460261293e+00 ,-1.146482165187726054e-02 ,-1.359893358337575409e+00 ,-8.902187220919121069e-01 ,-7.428586540599673160e-01 ,5.258909839928344737e-02 ,-1.308714767967563919e+00 ,-1.429577298929986806e-01 ,-1.275560839231403287e+00 ,2.633508357529200650e-01 ,-1.334859648381409025e+00 ,-3.574334744925493079e-01 ,-8.644353978387594450e-01 ,2.967397754578591784e-01 ,1.217723548587349880e+00
9.371928218291165624e-01 ,7.828138914949093197e-01 ,1.209248139099786234e+00 ,-1.220488732589851910e+00 ,1.441840945161799725e+00 ,-3.297282707080050335e-01 ,-1.434732086070744476e-02 ,-1.121331917188346683e+00 ,7.388326505152100765e-01 ,5.245309211031959906e-01 ,3.958797156360197023e-01 ,-1.059619649847229672e+00 ,-3.963082797785300732e-02 ,-1.888823770499433244e-02 ,-8.248242485712110883e-02 ,-7.064188871231409372e-01 ,5.925705230867871903e-02 ,5.107484206075194044e-02 ,1.507866763720944414e+00
1.308432444174668419e+00 ,1.377855338041970690e+00 ,1.625980446150993908e+00 ,-8.139628887461989315e-01 ,1.441461000728979203e+00 ,1.166109939855796362e+00 ,-6.534816886622216714e-01 ,-1.121331917188346683e+00 ,-1.674207474078650115e+00 ,6.294068817040651131e-01 ,-7.739400280134981491e-01 ,-8.464424591601991121e-01 ,-2.024081831962426303e+00 ,9.846284679231481762e-01 ,-5.406692139513725737e-01 ,1.143203799818988342e+00 ,-5.833116086634525521e-01 ,-1.493104739292484107e+00 ,1.725474175071140204e+00
1.679672066520220497e+00 ,1.824136422952266745e+00 ,2.096484663789452974e+00 ,-8.741889396860001993e-01 ,1.581660496439749375e+00 ,3.075690634192563166e+00 ,-9.562295470945164633e-01 ,-5.204376099376181175e-01 ,-1.631873436805072908e+00 ,-7.339806061072372545e-01 ,-1.542678716697467145e+00 ,-3.774526396487311586e-01 ,-1.762969857753929670e+00 ,2.583983217517999087e+00 ,-6.628523577098391906e-01 ,2.678739615393585183e+00 ,-1.105398645703309146e+00 ,-2.647800723069530515e-01 ,1.667445532044421252e+00
5.659531994835644841e-01 ,1.229094976405205264e+00 ,1.612537468504179561e+00 ,-1.461392936349054761e+00 ,1.619654939721801190e+00 ,1.006978215327732462e+00 ,-1.393532009274497607e+00 ,-8.902187220919121069e-01 ,8.658347623359399226e-01 ,2.307422251317975626e+00 ,-6.068229217778526863e-01 ,3.260320896184693007e-01 ,2.999903181107914374e-02 ,1.266867541381062612e+00 ,-1.121039146804090780e+00 ,4.103344332947480022e-01 ,-1.426682976189374674e+00 ,-1.984434606086698638e+00 ,1.609416889017702301e+00
5.659531994835644841e-01 ,1.229094976405205264e+00 ,2.123370619083077671e+00 ,-3.622675066976961955e-01 ,1.445640389490004951e+00 ,2.113195926874130992e-01 ,-4.798597179762962434e-02 ,-1.306222473265495232e+00 ,-1.462537287710767631e+00 ,2.569612152820148765e+00 ,-2.879615566582630404e+00 ,1.733001548152871774e+00 ,2.999903181107914374e-02 ,2.947107328037998908e-01 ,-1.741197826759705303e-01 ,1.311461031902766972e-01 ,5.925705230867871903e-02 ,-4.051600342481586070e-01 ,1.435330959937545670e+00
1.308432444174668419e+00 ,1.229094976405205264e+00 ,1.451221736742422053e+00 ,-1.175319194385002097e+00 ,1.499972443383338572e+00 ,2.431459375930240530e-01 ,-2.498178774191602836e-01 ,-1.306222473265495232e+00 ,6.541645759680574379e-01 ,7.867208226053695741e-01 ,-7.204818182378695812e-02 ,-1.656515783770915684e+00 ,-1.588895208281598581e+00 ,-3.638471052646684578e-01 ,-4.184860701929059568e-01 ,1.213000882345107279e+00 ,1.797386762409520777e-01 ,1.911109337781702999e+00 ,1.522373924477623985e+00
1.308432444174668419e+00 ,1.229094976405205264e+00 ,1.935168932027695021e+00 ,-4.224935576374974633e-01 ,1.404226446312568655e+00 ,1.802636837968051964e+00 ,-6.534816886622216714e-01 ,-9.364413611111995772e-01 ,-1.420203250437190423e+00 ,8.129398127555873543e-01 ,2.621860306475038427e-01 ,1.050834537954373094e+00 ,-1.258153374284169956e+00 ,1.674546203042494241e+00 ,-5.193663891750390643e-02 ,1.876073166343228626e+00 ,-1.507004058810890834e+00 ,7.529746517667696981e-01 ,1.478852442207584827e+00
5.659531994835644841e-01 ,4.852931682213785791e-01 ,6.043141449931963560e-01 ,-1.551732012758754387e+00 ,1.349894392419235034e+00 ,-3.933809605192314929e-01 ,-4.852884339776131206e-01 ,1.328467950833858158e+00 ,8.658347623359399226e-01 ,3.934359703521092544e-01 ,-7.739400280134981491e-01 ,3.118653287618570857e+00 ,8.133349544365686690e-01 ,-4.579267964173058258e-01 ,-1.609771721837959468e+00 ,-1.829407681772541316e-01 ,1.344394374252938507e+00 ,6.125946898255691941e-01 ,1.203216387830670309e+00
9.371928218291165624e-01 ,1.080334614768440060e+00 ,1.679752356738245300e+00 ,-8.440759142160996209e-01 ,1.466917277727953550e+00 ,8.478464907996686728e-01 ,-8.889522452206720660e-01 ,-5.204376099376181175e-01 ,-9.968628777014254538e-01 ,1.861699418764281466e+00 ,-1.074750819237659361e+00 ,-2.069108870991072657e-01 ,-1.136301119653538416e+00 ,1.235507644330182675e+00 ,-1.090493360864473571e+00 ,6.134902066415764271e-02 ,-3.021878194881442714e-01 ,6.125946898255691941e-01 ,1.333780834640787560e+00
9.371928218291165624e-01 ,1.229094976405205264e+00 ,1.330234937921105143e+00 ,-5.881151977219476468e-01 ,1.240850340199746604e+00 ,1.476669028761866398e-01 ,8.656863195005669309e-02 ,-1.907116780516224575e+00 ,6.148805413798701797e-02 ,-2.096008031028900875e-01 ,-1.388950243180460675e-01 ,-7.900457268688858281e-02 ,-3.703726619752816251e-01 ,4.201503210073171402e-01 ,-1.130282107967383043e-01 ,-3.225349332294922267e-01 ,5.411835480377750196e-01 ,2.967397754578591784e-01 ,1.377302316910826718e+00
2.793390933556876732e+00 ,2.121657146225797597e+00 ,1.316791960274290796e+00 ,-1.476449449084003884e+00 ,1.554304497276672414e+00 ,4.659303519323144127e-01 ,-1.158061452716047102e+00 ,-2.893244148411835970e-01 ,1.915401686440991458e-02 ,1.678166487712759336e+00 ,-1.776642665427370593e+00 ,1.128548989314386852e-01 ,3.607408658085077824e-01 ,6.710294974143539148e-01 ,-1.243222290562557397e+00 ,6.134902066415764271e-02 ,-7.037932325957259039e-01 ,-3.349700532775558570e-01 ,1.478852442207584827e+00
1.947135771380124891e-01 ,6.340535298581438939e-01 ,1.276463027333851974e+00 ,-7.838498632763004625e-01 ,1.305820838212054857e+00 ,-2.342492359911676203e-01 ,-4.516497830406909775e-01 ,-1.167554556207634153e+00 ,-1.501821322298954875e-01 ,4.196549605023269791e-01 ,-1.054716030709165059e-01 ,-1.216400108242953054e-01 ,-8.403742155505757871e-01 ,4.383155639676541288e-02 ,-3.879402842532887474e-01 ,-4.970276395447874584e-01 ,-4.226694434204204542e-01 ,2.616447849725602737e-01 ,1.203216387830670309e+00
5.659531994835644841e-01 ,7.828138914949093197e-01 ,5.505422344059450745e-01 ,-1.596901550963604199e+00 ,1.352174059016157726e+00 ,-7.511751146310371996e-02 ,-9.562295470945164633e-01 ,-1.198858072546151766e-02 ,-2.348502067770496804e-01 ,5.245309211031959906e-01 ,-4.731292367893368822e-01 ,1.050834537954373094e+00 ,-1.902229577331794541e+00 ,-1.443278259085115922e-01 ,-9.072186452267725354e-01 ,2.358417269794528259e-01 ,-7.841143152172433961e-01 ,-1.594951008510513968e-01 ,1.362795156154147147e+00
9.371928218291165624e-01 ,9.315742531316746344e-01 ,4.967703238186917947e-01 ,-1.882975292927656863e+00 ,1.434622000938210018e+00 ,-7.434707544809702195e-01 ,-1.830834471454481083e+00 ,-2.893244148411835970e-01 ,1.461561286851397190e-01 ,1.861699418764281466e+00 ,-6.736697642721106716e-01 ,-1.003222917555919441e-01 ,-6.140771712365448165e-01 ,-6.147262816717029565e-01 ,-1.640317507777576678e+00 ,-7.413174283861991842e-01 ,-1.426682976189374674e+00 ,-1.594951008510513968e-01 ,1.406316638424186083e+00
1.308432444174668419e+00 ,1.080334614768440060e+00 ,2.204028484963957535e+00 ,-3.773240194326475949e-01 ,1.471856555354620566e+00 ,1.675331458345598934e+00 ,-2.498178774191602836e-01 ,-7.053281660147651122e-01 ,-5.735225049656604845e-01 ,6.818448620045005626e-01 ,-1.108174240484788964e+00 ,-6.332652684731685522e-01 ,-6.140771712365448165e-01 ,1.392307129584579695e+00 ,3.451585782975131744e-01 ,1.282797964871223995e+00 ,-1.145559187014066449e+00 ,1.279399509046283079e+00 ,1.261245030857388816e+00
9.371928218291165624e-01 ,7.828138914949093197e-01 ,1.585651513210553087e+00 ,-1.250601758059752600e+00 ,1.556204219440775249e+00 ,2.431459375930240530e-01 ,-1.057145499905280506e+00 ,7.275736435831295923e-01 ,1.038220914115626087e-01 ,3.146429936124931714e+00 ,4.627265581302787978e-01 ,1.200058571435295152e+00 ,8.222142665277917817e-02 ,4.201503210073171402e-01 ,-1.487588578079492851e+00 ,-8.448061861958943222e-03 ,-2.106403031283876626e-02 ,-6.508249676452658727e-01 ,1.464345281450905034e+00
-1.765260452075395059e-01 ,1.229094976405205264e+00 ,1.088261340278469547e+00 ,-6.935107868665987274e-01 ,1.181579008679746412e+00 ,2.534642770797145062e+00 ,-2.498178774191602836e-01 ,-1.968791368026084898e-01 ,2.135855880543235052e+00 ,-4.980096947552813957e-01 ,7.969607706015696680e-01 ,-6.759007066105752193e-01 ,1.344438214944779775e-01 ,2.960301982128550780e+00 ,-2.963029264344371749e-01 ,1.213000882345107279e+00 ,-1.817061955558708641e-01 ,5.073097183696674284e-01 ,1.174202066317310500e+00
5.659531994835644841e-01 ,1.675376061315501319e+00 ,5.236562791123183791e-01 ,-1.160262681650052752e+00 ,1.132946121278720186e+00 ,3.386249723098637698e-01 ,-2.099943678949853787e+00 ,-2.276897892670520118e+00 ,-2.478554182276603512e+00 ,-6.028856553561504628e-01 ,-2.511957932864210097e+00 ,-5.768685361818521457e-02 ,-1.188523514495237743e+00 ,2.633508357529200650e-01 ,-2.006866939052976306e+00 ,7.244213046622788310e-01 ,-1.386522434878616039e+00 ,-8.964899010423705850e-01 ,1.304766513127428196e+00
9.371928218291165624e-01 ,1.675376061315501319e+00 ,1.760410222619124943e+00 ,-8.892454524209494338e-01 ,1.503011998845902975e+00 ,1.643505113439988063e+00 ,-5.525657358514550754e-01 ,-7.977734440533386095e-01 ,-8.698607658806971621e-01 ,1.389757596060368083e+00 ,-2.277993984134306871e+00 ,2.194434942749539930e-01 ,1.170363565472446465e-01 ,1.517746717788097000e+00 ,-1.121039146804090780e+00 ,1.247899423608164415e+00 ,1.103431126388391803e+00 ,-4.051600342481586070e-01 ,1.522373924477623985e+00
9.371928218291165624e-01 ,1.824136422952266745e+00 ,5.774281896995697716e-01 ,-1.476449449084003884e+00 ,1.307720560376157692e+00 ,8.160201458940553598e-01 ,-1.460809311148342005e+00 ,3.115698924095464672e-01 ,1.543179358713164362e+00 ,1.284881635459498961e+00 ,-9.410571342491435010e-01 ,1.157423133297888374e+00 ,1.144076788433997294e+00 ,5.455899092108366100e-01 ,-1.151584932743707990e+00 ,1.387493588660402510e+00 ,-1.466843517500131977e+00 ,-3.700650437628547063e-01 ,1.261245030857388816e+00
5.659531994835644841e-01 ,7.828138914949093197e-01 ,6.177571226400105919e-01 ,-1.280714783529653067e+00 ,1.237430840304362345e+00 ,-1.705965461799411609e-01 ,-1.494447962085263981e+00 ,-5.204376099376181175e-01 ,-1.335535175890037785e+00 ,2.361220294508047379e-01 ,-3.728589730479494047e-01 ,-1.016984211709823782e+00 ,-6.488921011310114784e-01 ,4.201503210073171402e-01 ,-1.823592223415275493e+00 ,-1.229897006069026411e+00 ,-1.415456542451121458e-01 ,1.914548040019574959e-01 ,1.232230709344029451e+00
1.947135771380124891e-01 ,1.377855338041970690e+00 ,3.488975697037483559e-01 ,-9.645280160956999360e-01 ,9.300557941525645633e-01 ,7.841938009884421579e-01 ,-1.393532009274497607e+00 ,3.577925314288340486e-01 ,1.038220914115626087e-01 ,1.573290527111890214e+00 ,-4.397058155422073344e-01 ,1.981257752062506317e-01 ,-2.137054774501840060e-01 ,1.455026923686339568e+00 ,-1.518134364019107840e+00 ,-3.574334744925493079e-01 ,-4.628299847311792004e-01 ,1.914548040019574959e-01 ,1.203216387830670309e+00
1.679672066520220497e+00 ,1.675376061315501319e+00 ,1.236134094393412930e+00 ,-7.838498632763004625e-01 ,1.286443672138208649e+00 ,1.794932477817998695e-01 ,-7.880362924099079125e-01 ,-1.907116780516224575e+00 ,6.541645759680574379e-01 ,6.556258718542827824e-01 ,-5.201339329529028332e-03 ,6.031624375116084735e-01 ,-8.925966103922746697e-01 ,6.083097033125941522e-01 ,-4.490318561325210012e-01 ,-4.621290982817278792e-01 ,-1.065238104392550289e+00 ,1.735634385355198539e+00 ,1.391809477667506512e+00
2.050911688865772575e+00 ,1.824136422952266745e+00 ,5.370992567591307276e-01 ,-1.837805754722807050e+00 ,1.433862112072568973e+00 ,2.431459375930240530e-01 ,-7.880362924099079125e-01 ,6.351283655445545406e-01 ,8.658347623359399226e-01 ,1.101348704407976609e+00 ,-1.542678716697467145e+00 ,5.178915612367965826e-01 ,-5.096323815531471624e-01 ,5.142300121599567841e-01 ,-8.461270733475402261e-01 ,-1.480422269141970781e-01 ,-2.218667368666296102e-01 ,1.139019547105082575e+00 ,1.580402567504342937e+00
-5.477656675530915287e-01 ,4.852931682213785791e-01 ,1.504993647329675222e+00 ,-5.128326340471971445e-01 ,1.283404116675644691e+00 ,1.038804560233343555e+00 ,8.938962544361769291e-01 ,-7.515508050340526935e-01 ,1.915401686440991458e-02 ,-3.406957538539768793e-01 ,-2.478534511617081826e+00 ,-4.840412349922464386e-01 ,1.039631998750599751e+00 ,2.947107328037998908e-01 ,1.017165868969083009e+00 ,1.736479001290992974e+00 ,3.403808414839841756e-01 ,8.616983254605582732e-02 ,1.130680584047271342e+00
