RK,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB
0.000000000000000000e+00 ,5.057535740249332612e-01 ,8.559207396184062011e-01 ,1.856865208864143801e-01 ,3.200376590776705665e-01 ,-6.901198958712190246e-02 ,1.407288170656755932e+00 ,-3.821523665845083517e-02 ,-5.957340938560468785e-02 ,-2.036586520965395941e+00 ,-8.227294433084689773e-01 ,-1.417766849750415892e+00 ,-4.194167708530618377e-01 ,-1.059175895052005156e+00 ,1.484394805765148817e+00 ,-6.344500092269461655e-01 ,7.810368961159288581e-01 ,9.759252877474524634e-01 ,-2.635687477130223000e-01 ,3.846378009575439072e-01
9.799448600540435622e-03 ,-1.163056999499846311e-01 ,-7.851536054435590550e-01 ,-1.095052911960239794e-01 ,-6.519693536609585775e-03 ,-7.819255623179729997e-02 ,-6.330667278721935354e-01 ,1.112929598791625674e+00 ,-9.997118958545160305e-01 ,1.817354488669712609e+00 ,-1.423294999375100955e+00 ,1.099388431237842578e+00 ,3.194172080768812316e-01 ,-5.373605781262843495e-01 ,-1.016524751384937364e+00 ,1.432013896123182084e+00 ,8.226071505135140738e-02 ,3.067464574454478732e-01 ,1.147954976822369022e-01 ,-2.067904631740598020e-01
1.959889720108087124e-02 ,-1.163056999499846311e-01 ,4.912375518268584096e-01 ,-1.685436536125124729e-01 ,-3.762039378558917901e-02 ,-8.298241708988901566e-02 ,4.705157163745795484e-02 ,-1.101617888740815676e-01 ,1.622779671664023704e+00 ,-2.646596199837367713e-01 ,9.789672248914252917e-01 ,-1.247688790224182220e+00 ,5.041257028093666381e-01 ,-9.750121342575341910e-01 ,3.800926636469298958e-01 ,-4.152795950231438771e-01 ,-5.776945670651920661e-01 ,3.067464574454478732e-01 ,-1.095970087582588182e+00 ,7.413796228845187519e-02
2.939834580162130687e-02 ,-7.383649739249025234e-01 ,6.735791457226323331e-01 ,7.908297356554121471e-01 ,9.731523643062331974e-01 ,-8.936889823401107658e-02 ,1.801040870372869307e+00 ,9.330632182525513407e-01 ,-1.890369409351377872e+00 ,-1.770797485818147221e+00 ,-2.148978379622280332e+00 ,-1.996032252139610330e+00 ,1.673946169448441879e+00 ,-9.970902199503452190e-02 ,1.127120583315136315e+00 ,3.987819434481190695e-01 ,2.178589258245078319e+00 ,1.394162056686204965e+00 ,5.688325921565490217e-01 ,8.892366889174205258e-02
3.919779440216174249e-02 ,-1.163056999499846311e-01 ,-2.381288237562372567e-01 ,-4.489758750908276475e-01 ,-3.330770461508919533e-01 ,-9.096551852004164385e-02 ,-4.182925280270405888e-01 ,-3.979479977365994459e-01 ,9.300460500553535681e-01 ,6.213038305070929246e-01 ,2.532838446442450819e-01 ,1.469512978909335299e-01 ,9.366238118162063808e-02 ,1.230078398557608255e+00 ,-8.216479027758393228e-01 ,3.361618251041749161e-01 ,1.599025129474164753e-01 ,-1.366200618309562298e+00 ,3.039776203798665311e-01 ,8.892366889174205258e-02
4.899724300270217464e-02 ,-7.383649739249025234e-01 ,8.559207396184062011e-01 ,3.775611987399988823e-01 ,5.532929109450142047e-01 ,-9.775115473567129454e-02 ,5.481913712761465884e-01 ,5.013839049587720531e-01 ,-3.069782742458442293e-01 ,4.542758768805330721e-02 ,8.538494007108771156e-01 ,-7.714702235507282513e-01 ,9.351121905185002525e-01 ,-4.700295694907077326e-01 ,5.100105627196611646e-01 ,3.674718842761469650e-01 ,3.928279066356089588e-01 ,5.158648419148241793e-01 ,-1.474334332977847328e+00 ,3.107092679410934366e-01
5.879669160324261373e-02 ,-7.383649739249025234e-01 ,1.265543640353105626e-01 ,-3.456587408619738455e-01 ,-2.086742451549735977e-01 ,-1.029401706652705861e-01 ,-3.824968280528480147e-01 ,3.215175244196977755e-01 ,-5.957340938560468785e-02 ,7.984965206052582198e-01 ,2.032367149720259447e-01 ,-3.632828806877675953e-01 ,-1.178773915864392619e+00 ,-5.878588346029670619e-01 ,-1.070994578758140275e-01 ,1.796115292443167255e-01 ,-5.388736681171595322e-01 ,4.322174881270724467e-01 ,7.695907314271313582e-02 ,-1.772190499674797248e-01
6.859614020378304589e-02 ,-1.163056999499846311e-01 ,1.265543640353105626e-01 ,-6.703697341526564379e-01 ,-5.196812476447650875e-01 ,-1.312801807423123746e-01 ,-3.109054281044628665e-01 ,-1.369226452647601677e+00 ,1.383504825025862472e-01 ,-9.291322078518590155e-01 ,-1.470931927335087375e-01 ,-1.587844909276649563e+00 ,6.683110314604644442e-01 ,7.082630816318873368e-01 ,-7.461998310763064135e-02 ,-1.260651192666378817e+00 ,-5.388736681171595322e-01 ,-9.061401724769337918e-01 ,3.418140449193956543e-01 ,-2.363618763806401291e-01
7.839558880432348498e-02 ,-1.982483521874738308e+00 ,8.559207396184062011e-01 ,-3.308991502578527144e-01 ,-1.620231947815053419e-01 ,-1.336751111713581353e-01 ,-2.453982831092722458e-02 ,6.970459166499272385e-02 ,1.878314554746348675e-01 ,2.614721594111459435e+00 ,3.784016688247933136e-01 ,2.085841176489998894e+00 ,-1.404528742759652449e+00 ,1.162747389922031527e+00 ,-1.070994578758140275e-01 ,4.300920026200888979e-01 ,8.226071505135140738e-02 ,-6.133744342198074184e-01 ,1.904683467612898196e-01 ,4.437806273707041727e-01
8.819503740486391019e-02 ,5.057535740249332612e-01 ,-9.674951993393329230e-01 ,-1.685436536125124729e-01 ,2.458100671237000573e-02 ,-1.428556778160337548e-01 ,5.123956713019539588e-01 ,7.891701138212898758e-01 ,1.474336752747879453e+00 ,-1.317651024101119950e-01 ,-1.470931927335087375e-01 ,-5.714237354054619439e-02 ,4.425562045652038368e-01 ,9.102561075386184086e-01 ,1.614312704837880252e+00 ,1.338083718607268047e+00 ,-1.354112546025831865e+00 ,-6.966663459942880332e-02 ,-2.041880701070738713e+00 ,-5.764331282563120995e-01
9.799448600540434928e-02 ,-1.360424247899820305e+00 ,-5.578722986046334015e-02 ,-7.589272777773892198e-01 ,-5.818826481427242792e-01 ,-1.588218806763390112e-01 ,-1.492163527252802879e+00 ,-5.778143782756737235e-01 ,8.886950953053940339e-02 ,1.241478245850673012e+00 ,1.079061484235864565e+00 ,-7.034389997402350492e-01 ,-1.115692796322523689e-01 ,4.221062949306851886e-01 ,-1.536196347675862439e+00 ,-8.223103642587764606e-01 ,-6.165154660132232678e-01 ,3.903938112331995502e-01 ,-1.777025729294056333e+00 ,-2.067904631740598020e-01
1.077939346059447884e-01 ,-1.163056999499846311e-01 ,3.088959579310844861e-01 ,-4.489758750908276475e-01 ,-2.397749454039531936e-01 ,-1.691999125355373723e-01 ,-8.478409277173439840e-01 ,-8.656005871381915462e-01 ,-4.554211931619883136e-01 ,-8.405358628027763679e-01 ,6.536608820219997895e-01 ,-1.247688790224182220e+00 ,-1.076158085457455948e+00 ,-9.970902199503452190e-02 ,-1.373798973834947645e+00 ,-4.465896541951159260e-01 ,1.987234118954490092e-01 ,-1.031611203158559809e+00 ,-1.322988634819747045e+00 ,7.413796228845187519e-02
1.175933832064852275e-01 ,5.057535740249332612e-01 ,1.038262333514180069e+00 ,6.579934202183161940e-01 ,9.576020141817445097e-01 ,-1.771830139656900005e-01 ,6.913741711729143313e-01 ,4.654106288509566869e-01 ,-7.028260580222278620e-01 ,1.340239327371359479e-01 ,1.204179308416412741e+00 ,5.211230288486482509e-01 ,-8.953449225315865401e-03 ,-8.740156213041686550e-01 ,2.826542393423797095e-01 ,5.553322393079772601e-01 ,1.091604087700183578e+00 ,1.394517498699474611e-01 ,1.904683467612898196e-01 ,3.107092679410934366e-01
1.273928318070256527e-01 ,-1.163056999499846311e-01 ,1.265543640353105626e-01 ,-2.718607878413642487e-01 ,-2.207004366110048438e-02 ,-1.779813241087051801e-01 ,5.123956713019539588e-01 ,-2.241960550635461145e-03 ,1.029007995999448921e+00 ,-5.304486551309862685e-01 ,6.536608820219997895e-01 ,-3.632828806877675953e-01 ,-1.260866580189941466e+00 ,4.221062949306851886e-01 ,1.527363402696484684e-01 ,3.987819434481190695e-01 ,7.810368961159288581e-01 ,-5.715507573259329677e-01 ,-3.655020047586354098e-02 ,-1.920047565707697634e-01
1.371922804075660918e-01 ,2.371931395949686827e+00 ,3.088959579310844861e-01 ,-8.327252307979987611e-01 ,-6.129833483917038750e-01 ,-1.867627356818729878e-01 ,4.408042713535688106e-01 ,-1.261306624324155523e+00 ,1.771222590580167733e+00 ,-5.304486551309862685e-01 ,-4.699893338907051160e-02 ,7.892007408044030004e-02 ,-6.656947638297100456e-01 ,6.409320729963107199e-01 ,4.450516131832943367e-01 ,-4.778997133670880304e-01 ,2.375443108434787953e-01 ,-1.868084741036065033e+00 ,3.418140449193956543e-01 ,-5.912188348596021381e-01
1.469917290081065309e-01 ,-1.163056999499846311e-01 ,-2.381288237562372567e-01 ,5.103975141770970003e-01 ,8.331992131858261263e-01 ,-1.931492168259952846e-01 ,6.913741711729143313e-01 ,1.220849427115069163e+00 ,-5.957340938560468785e-02 ,-5.747468276555268707e-01 ,-8.727765729806890027e-01 ,-4.653297164035068989e-01 ,3.399403741582673333e-01 ,-5.036950738084959855e-01 ,8.348053104014904191e-01 ,1.776424547014870514e+00 ,3.151861087395438910e-01 ,-2.784295770555295785e-02 ,7.580147148541785951e-01 ,-4.285760622234111583e-01
1.567911776086469700e-01 ,-7.383649739249025234e-01 ,1.265543640353105626e-01 ,-8.179656401938756316e-01 ,-5.663322980182355915e-01 ,-2.147035906874071864e-01 ,-8.120452277431540189e-01 ,-7.936540349225633673e-01 ,3.362743743907789518e-01 ,1.340239327371359479e-01 ,-1.148035786177894479e+00 ,-5.333609402140013778e-01 ,7.313921510023303763e-02 ,3.495299527611871876e-02 ,-1.395789326439973999e-01 ,-1.961091808193437536e-01 ,-1.276470748129768129e+00 ,-1.408024295203438081e+00 ,-4.149144458711227501e-01 ,-1.476476367608993701e-01
1.665906262091874090e-01 ,-1.360424247899820305e+00 ,-5.578722986046334015e-02 ,-1.098397861672192777e+00 ,-8.617889503835362008e-01 ,-2.159010559019301778e-01 ,-1.170002227485074764e+00 ,-3.821523665845083517e-02 ,1.375374806803784100e+00 ,1.861652661194254765e+00 ,-6.225409246195925395e-01 ,8.612791479011155937e-01 ,2.022839992832026645e+00 ,-3.185348000606600394e-01 ,2.176952898060152408e-01 ,-4.778997133670880304e-01 ,-2.518739514466791451e+00 ,3.903938112331995502e-01 ,-6.040965685687523790e-01 ,-2.067904631740598020e-01
1.763900748097278204e-01 ,5.057535740249332612e-01 ,-5.578722986046334015e-02 ,3.185228363235124704e-01 ,6.621453618164416799e-01 ,-2.234850022605752162e-01 ,1.902343715342257602e-01 ,1.416511438806234702e-01 ,1.474336752747879453e+00 ,-2.203614474591962247e-01 ,2.004933383171920269e+00 ,-5.714237354054619439e-02 ,4.220330384838177351e-01 ,2.189545271614577793e+00 ,3.151337141105631234e-01 ,8.568135172840271596e-02 ,-3.420198179274345357e-02 ,1.394517498699474611e-01 ,1.590416054723749806e+00 ,-4.285760622234111583e-01
1.861895234102682595e-01 ,-1.163056999499846311e-01 ,-5.578722986046334015e-02 ,-2.275820160289988847e-01 ,1.334334575837952674e-01 ,-2.522241674091246222e-01 ,7.271698711471069609e-01 ,3.373131555717991115e-02 ,-5.049021661340369338e-01 ,4.441111404089260195e-01 ,-2.972345817501669818e-01 ,4.530918050381549378e-01 ,-8.298800924808078516e-01 ,6.577648251552051795e-01 ,8.023258356333069496e-01 ,3.361618251041749161e-01 ,3.151861087395438910e-01 ,-5.715507573259329677e-01 ,1.147954976822369022e-01 ,-3.546475292069606877e-01
1.959889720108086986e-01 ,-7.383649739249025234e-01 ,1.265543640353105626e-01 ,-7.146485059650217186e-01 ,-3.952784466488489246e-01 ,-2.558165630526933465e-01 ,-2.751097281302727904e-01 ,-1.461350649818943803e-01 ,-1.585353553297001727e-01 ,8.972576021259541512e-02 ,-7.202249822517961531e-02 ,-7.034389997402350492e-01 ,-9.104611355086476843e-02 ,-4.921076551835235763e-02 ,-3.344557812530954410e-01 ,-4.465896541951159260e-01 ,-1.118437796888085284e-01 ,6.831595494903245358e-01 ,7.695907314271313582e-02 ,-5.893339714115886779e-02
2.057884206113491377e-01 ,-1.163056999499846311e-01 ,8.559207396184062011e-01 ,3.628016081358778067e-01 ,7.865481628123578428e-01 ,-2.677912151979222610e-01 ,1.085126870889027817e+00 ,1.776244199884388364e-01 ,-1.247116760714755745e+00 ,-1.150623070474566356e+00 ,6.286373171858897768e-01 ,-4.653297164035068989e-01 ,-2.947661530670345545e-02 ,2.537787733417430358e-01 ,9.647232094742216324e-01 ,4.300920026200888979e-01 ,7.810368961159288581e-01 ,-1.533139883871804943e-01 ,-1.587843606596429424e+00 ,2.515664415279330046e-01
2.155878692118895767e-01 ,5.057535740249332612e-01 ,-7.851536054435590550e-01 ,6.137146484059508023e-01 ,1.066454465053169764e+00 ,-2.693878354839526201e-01 ,1.192513970811603041e+00 ,2.371994262565145561e+00 ,-4.059402201899397489e-01 ,-1.106324897950025754e+00 ,-1.348224304866771917e+00 ,-1.757922968802883457e+00 ,4.836025367279790377e-01 ,-5.036950738084959855e-01 ,5.100105627196611646e-01 ,1.932974842874728649e+00 ,1.440992178232470833e+00 ,1.937869856306582150e+00 ,1.526319222217660532e-01 ,-6.355759546694724760e-01
2.253873178124300158e-01 ,-1.163056999499846311e-01 ,-1.149836793235106791e+00 ,-4.637354656949508325e-01 ,-6.872109403456876098e-02 ,-3.013202412045631329e-01 ,1.186429715858405842e-01 ,6.812502854978463862e-01 ,1.029007995999448921e+00 ,2.226202777862185955e-01 ,-6.725880542918116767e-01 ,-2.272204330667799144e-01 ,-1.527667739247976497e+00 ,-3.017020479017655799e-01 ,-7.891684280076559643e-01 ,6.492624168238912974e-01 ,1.052783188752151045e+00 ,4.740411650209482852e-01 ,3.912264860318936943e-02 ,-8.869329669254040205e-01
2.351867664129704549e-01 ,-1.163056999499846311e-01 ,3.088959579310844861e-01 ,-1.098397861672192777e+00 ,-7.373861493876200379e-01 ,-3.136940484212998870e-01 ,-1.277389327407649988e+00 ,-1.261306624324155523e+00 ,2.216551347328598265e+00 ,1.374372763424297705e+00 ,1.929862688663592118e+00 ,-1.932048211615338962e-01 ,1.099297519169597948e+00 ,1.347907663669867029e+00 ,-1.925950044894058300e+00 ,-1.417201488526236952e+00 ,3.928279066356089588e-01 ,-4.879034035381813461e-01 ,-2.257323231734931490e-01 ,2.094292720014193164e-04
2.449862150135108663e-01 ,-1.360424247899820305e+00 ,-7.851536054435590550e-01 ,-8.327252307979987611e-01 ,-4.419294970223172081e-01 ,-3.212779947799447311e-01 ,8.284727161164799625e-02 ,-1.101617888740815676e-01 ,-1.009243641355783185e-02 ,-9.291322078518590155e-01 ,-1.673530647736197530e+00 ,-2.404219595002571985e+00 ,-1.076158085457455948e+00 ,-5.205278259673904451e-01 ,7.048874113287590948e-01 ,5.437129255643064624e-02 ,-7.329781628573195373e-01 ,-3.206086959626809341e-01 ,-1.058133663043064443e+00 ,-5.764331282563120995e-01
2.547856636140513054e-01 ,-1.163056999499846311e-01 ,3.088959579310844861e-01 ,-4.784950562990719081e-01 ,-3.762039378558917901e-02 ,-3.272653208525592161e-01 ,-1.677226282076950403e-01 ,-1.821083410897097465e-01 ,3.362743743907789518e-01 ,8.972576021259541512e-02 ,6.786844468581098022e-01 ,-1.349735625939922690e+00 ,1.673946169448441879e+00 ,-4.195313130140249647e-01 ,5.529791596510060664e-02 ,2.306123338445856263e-02 ,-4.224109712730633182e-01 ,-3.206086959626809341e-01 ,9.850332620913373471e-01 ,2.978084247858163100e-02
2.645851122145917445e-01 ,-1.982483521874738308e+00 ,3.088959579310844861e-01 ,-3.456587408619738455e-01 ,1.334334575837952674e-01 ,-3.504163150000019211e-01 ,4.050085713793787345e-01 ,3.215175244196977755e-01 ,-5.957340938560468785e-02 ,2.393230731488752205e+00 ,-1.470931927335087375e-01 ,9.633259836168560630e-01 ,-1.115692796322523689e-01 ,2.004384997866742513e+00 ,1.202568655014650822e-01 ,8.684328310276935303e-01 ,6.257533003237986113e-01 ,-4.879034035381813461e-01 ,9.850332620913373471e-01 ,-1.180762235543192928e-01
2.743845608151321835e-01 ,1.749872121974769046e+00 ,6.735791457226323331e-01 ,-3.013799690496085093e-01 ,1.956348580817544314e-01 ,-3.564036410726164061e-01 ,6.555784711987218127e-01 ,2.855442483118824093e-01 ,-1.090543823576533011e-01 ,1.108583728277048319e+00 ,7.811889079147772696e-02 ,4.530918050381549378e-01 ,-1.363482410596877914e+00 ,-1.838727827895061950e-01 ,5.529791596510060664e-02 ,6.492624168238912974e-01 ,1.130424986648216112e+00 ,-4.042560497504326111e-01 ,-8.311151158059111310e-01 ,-2.215761697773498407e-01
2.841840094156726226e-01 ,5.057535740249332612e-01 ,3.088959579310844861e-01 ,-5.818121905279257655e-01 ,-1.153721444080370445e-01 ,-3.568027961441239682e-01 ,-4.182925280270405888e-01 ,6.970459166499272385e-02 ,2.867934014187303315e-01 ,6.213038305070929246e-01 ,-2.471874520779478446e-01 ,-9.115798544579342688e-02 ,1.756038833773992280e+00 ,-9.245138777808513675e-01 ,2.826542393423797095e-01 ,3.674718842761469650e-01 ,-1.160008051285671860e+00 ,-3.624323728565567726e-01 ,-4.149144458711227501e-01 ,-1.457627733128862013e-02
2.939834580162130617e-01 ,-7.383649739249025234e-01 ,-6.028120115477850760e-01 ,2.594844739070239492e-01 ,8.176488630613374387e-01 ,-3.703740685753835193e-01 ,-5.256796279496158686e-01 ,9.330632182525513407e-01 ,-9.502309228824674658e-01 ,-3.089577925082788723e-01 ,-2.972345817501669818e-01 ,-5.333609402140013778e-01 ,-1.281389746271329066e+00 ,8.765906032208294896e-01 ,-1.276360549530399791e+00 ,6.805724759958633463e-01 ,4.704697045316712511e-01 ,8.922779339597007864e-01 ,1.741761752881855640e+00 ,-6.651473678760525532e-01
3.037829066167535008e-01 ,5.057535740249332612e-01 ,3.088959579310844861e-01 ,-5.670525999238026360e-01 ,-6.872109403456876098e-02 ,-3.735673091474444041e-01 ,-8.836366276915366136e-01 ,-3.821523665845083517e-02 ,-6.533450850501792972e-01 ,1.551565453522463001e+00 ,-5.975173597834825268e-01 ,2.830137455119212109e-01 ,6.067415332163030861e-01 ,1.499402433099915832e+00 ,-1.308840024298583149e+00 ,-4.152795950231438771e-01 ,8.226071505135140738e-02 ,4.740411650209482852e-01 ,1.628252479263273766e+00 ,-7.371910374444891334e-02
3.135823552172939399e-01 ,-2.604542795849656311e+00 ,-2.381288237562372567e-01 ,-8.474848214021198922e-01 ,-3.641777463998693287e-01 ,-3.803529453630742907e-01 ,-1.671142027123763363e+00 ,3.373131555717991115e-02 ,1.127969941943544496e+00 ,3.555147953598433719e-01 ,1.229202873252520867e+00 ,-5.333609402140013778e-01 ,-4.999978138809104550e-02 ,-5.878588346029670619e-01 ,-1.601155297212229156e+00 ,-8.248825787513515764e-03 ,-1.082366253389608124e+00 ,9.762807297607160872e-02 ,3.796504694589193929e-01 ,1.776379085114825618e-01
3.233818038178343790e-01 ,-1.982483521874738308e+00 ,8.559207396184062011e-01 ,3.775611987399988823e-01 ,9.887027144307218851e-01 ,-3.891343569362420984e-01 ,4.408042713535688106e-01 ,-7.217074827069326348e-01 ,-5.543831391060838332e-01 ,-2.169481038539020634e+00 ,7.537551413664379529e-01 ,-8.054858354559742972e-01 ,5.451720349721403958e-01 ,-3.690330565373421967e-01 ,-8.866068523122038192e-01 ,-2.587292991632856864e-01 ,1.751559369816728440e+00 ,-1.198905910734061830e+00 ,1.147954976822369022e-01 ,2.219950283213527886e-01
3.331812524183748181e-01 ,-1.982483521874738308e+00 ,-4.204704176520111525e-01 ,-1.980628348207546519e-01 ,3.822390595756297582e-01 ,-3.995123887954404873e-01 ,-1.527959227226995509e+00 ,-3.260014455209686579e-01 ,-2.632584003932096461e+00 ,-4.316875736102934041e-02 ,-2.722110169140569691e-01 ,-2.312676163530017620e-02 ,4.425562045652038368e-01 ,1.499402433099915832e+00 ,-1.666114246748595873e+00 ,-8.248825787513515764e-03 ,-7.717990618053520713e-01 ,-6.970217880075575412e-01 ,5.688325921565490217e-01 ,-3.250761160003806105e-01
3.429807010189152572e-01 ,-7.383649739249025234e-01 ,-4.204704176520111525e-01 ,-3.570733817541438954e-02 ,5.843936111939938005e-01 ,-4.210667626568526112e-01 ,-7.404538277947687597e-01 ,1.760448568732292163e+00 ,-6.038641120781323979e-01 ,9.756892107034250694e-01 ,-9.704606306128962800e-02 ,3.170293574171672568e-01 ,2.168013776699447281e-01 ,-6.046915867618615215e-01 ,-5.618121046303745647e-01 ,8.371227718557214814e-01 ,-6.941572639092883357e-01 ,2.356106625245334651e+00 ,2.006616724658532913e+00 ,-4.877188886365715903e-01
3.527801496194556408e-01 ,1.127812847999851043e+00 ,6.735791457226323331e-01 ,-2.128224254248778091e-01 ,3.977894097001184459e-01 ,-4.302473293015280364e-01 ,-1.677226282076950403e-01 ,-7.217074827069326348e-01 ,7.321221581671608636e-01 ,-1.416412105621815964e+00 ,2.054980512844140517e+00 ,7.892007408044030004e-02 ,4.425562045652038368e-01 ,-1.547325707659937155e+00 ,-7.461998310763064135e-02 ,-9.788606601186345957e-01 ,-1.894855775848708623e-01 ,1.398071918831991778e-02 ,1.904683467612898196e-01 ,-1.476476367608993701e-01
3.625795982199960799e-01 ,1.127812847999851043e+00 ,6.735791457226323331e-01 ,-9.803211368392179548e-01 ,-4.263791468978285204e-01 ,-4.374321205886654851e-01 ,-6.688624278463836115e-01 ,-1.189360072108527344e+00 ,8.805650770833048924e-01 ,-2.203614474591962247e-01 ,1.281660204636968503e-01 ,-2.272204330667799144e-01 ,1.347087133443943541e-01 ,-9.076811256219575741e-01 ,-1.146442650457668577e+00 ,-1.918162435277783739e+00 ,1.210816139993839413e-01 ,1.394517498699474611e-01 ,5.309961676170252831e-01 ,7.413796228845187519e-02
3.723790468205365189e-01 ,-7.383649739249025234e-01 ,1.265543640353105626e-01 ,-6.851293247567795675e-01 ,-9.982179428354835682e-02 ,-4.378312756601730471e-01 ,-5.614753279238083872e-01 ,4.654106288509566869e-01 ,6.331602122230653995e-01 ,1.640161798571547314e+00 ,2.532838446442450819e-01 ,1.541591386006050390e+00 ,4.630793706465914372e-01 ,-8.740156213041686550e-01 ,-7.566889532394726059e-01 ,1.483014700723446488e-01 ,4.343981610331886650e-02 ,7.249832263842004298e-01 ,4.174868939984485716e-01 ,-3.694332358102507263e-01
3.821784954210769580e-01 ,5.057535740249332612e-01 ,-9.674951993393329230e-01 ,-4.489758750908276475e-01 ,1.645341578327748355e-01 ,-4.454152220188181133e-01 ,-1.026819427588304467e+00 ,1.776244199884388364e-01 ,1.383504825025862472e-01 ,-8.746692988557146220e-02 ,-1.721167575696187502e-01 ,-5.333609402140013778e-01 ,8.530195261929498507e-01 ,1.246911150716502714e+00 ,-1.395789326439973999e-01 ,8.568135172840271596e-02 ,-1.975246929194342860e+00 ,1.812754267638232997e-01 ,8.336875639332315124e-01 ,-6.355759546694724760e-01
3.919779440216173971e-01 ,-7.383649739249025234e-01 ,1.265543640353105626e-01 ,-9.655615462350948253e-01 ,-3.797280965243602369e-01 ,-4.529991683774631239e-01 ,1.544386715600331583e-01 ,-8.656005871381915462e-01 ,6.826411851951139642e-01 ,-1.194921242999108513e+00 ,-2.972345817501669818e-01 ,-2.064063475950104642e+00 ,-1.076158085457455948e+00 ,-9.970902199503452190e-02 ,-3.994147307894598820e-01 ,-1.886852376105811580e+00 ,6.645741992718312563e-01 ,1.394162056686204965e+00 ,-1.966207851991685907e+00 ,-4.433617688267011969e-01
4.017773926221578362e-01 ,-1.163056999499846311e-01 ,-5.578722986046334015e-02 ,-2.094774757129330700e-02 ,6.621453618164416799e-01 ,-4.609822698076157521e-01 ,7.987612710954895556e-01 ,-7.418851276626620139e-02 ,-4.059402201899397489e-01 ,-5.747468276555268707e-01 ,-1.220696278973996268e-01 ,6.912010883748819223e-01 ,4.425562045652038368e-01 ,-2.343710392661889630e-01 ,1.852158150378318546e-01 ,-7.086894413145544691e-02 ,1.246887683492311050e+00 ,-6.966663459942880332e-02 ,-8.311151158059111310e-01 ,-4.729331820332815517e-01
4.115768412226982753e-01 ,-1.163056999499846311e-01 ,-6.028120115477850760e-01 ,-9.474570059190288995e-02 ,5.999439613184824882e-01 ,-4.745535422388750812e-01 ,-4.182925280270405888e-01 ,8.251433899291052976e-01 ,-1.247116760714755745e+00 ,-4.861504826064441676e-01 ,-6.976116191279208012e-01 ,4.490446217519427491e-02 ,-1.178773915864392619e+00 ,7.082630816318873368e-01 ,-7.891684280076559643e-01 ,3.674718842761469650e-01 ,1.599025129474164753e-01 ,1.059572641535201143e+00 ,-4.527508704106518733e-01 ,-7.242901942892130407e-01
4.213762898232387144e-01 ,-1.982483521874738308e+00 ,-5.578722986046334015e-02 ,-6.260909623402910462e-01 ,4.013135683685869343e-02 ,-4.937129856712414444e-01 ,3.334171714309935863e-01 ,-3.821523665845083517e-02 ,4.352363203348744158e-01 ,9.756892107034250694e-01 ,-9.728708323251272772e-01 ,6.912010883748819223e-01 ,-4.809862690972239174e-01 ,2.627196827745827523e+00 ,-9.661033571266167477e-03 ,4.614020617920610023e-01 ,7.422159971678963242e-01 ,-8.643164955830594520e-01 ,-1.209479361201170278e+00 ,-1.476476367608993701e-01
4.311757384237791535e-01 ,5.057535740249332612e-01 ,1.265543640353105626e-01 ,4.218399705523642185e-01 ,1.206407616173576836e+00 ,-5.004986218868711090e-01 ,4.408042713535688106e-01 ,6.452770093900309645e-01 ,-1.346078706658851099e+00 ,-3.089577925082788723e-01 ,-5.224466652751533768e-01 ,1.235450878858830315e+00 ,-2.141851100391888585e-01 ,3.495299527611871876e-02 ,-2.045378821803642000e-01 ,4.300920026200888979e-01 ,1.324529481388376118e+00 ,6.831595494903245358e-01 ,2.082289573737585719e+00 ,-3.250761160003806105e-01
4.409751870243195926e-01 ,-1.163056999499846311e-01 ,6.735791457226323331e-01 ,-1.319791720734021734e+00 ,-6.751847488896608462e-01 ,-5.292377870354206815e-01 ,-3.824968280528480147e-01 ,-5.778143782756737235e-01 ,-1.585353553297001727e-01 ,3.102001491881415163e+00 ,-1.223106480686223740e+00 ,2.119856788395245939e+00 ,-1.384005576678265514e+00 ,8.429250989030405705e-01 ,-6.592505289349247510e-01 ,-1.647991216473716769e-01 ,4.343981610331886650e-02 ,-1.115258556946310042e+00 ,-1.852698578373109362e+00 ,1.628522019081925232e-01
4.507746356248600317e-01 ,5.057535740249332612e-01 ,-5.578722986046334015e-02 ,-6.188156967170131521e-03 ,7.865481628123578428e-01 ,-5.292377870354206815e-01 ,1.186429715858405842e-01 ,1.076956322683810363e+00 ,-9.502309228824674658e-01 ,-1.283517588048191271e+00 ,-1.721167575696187502e-01 ,-4.313141044982608530e-01 ,-1.035111753294680748e+00 ,-5.541933302851788090e-01 ,-9.661033571266167477e-03 ,6.492624168238912974e-01 ,3.151861087395438910e-01 ,1.185043672216828714e+00 ,3.418140449193956543e-01 ,-1.624333433641896585e-01
4.605740842254004708e-01 ,-1.163056999499846311e-01 ,1.265543640353105626e-01 ,-5.670525999238026360e-01 ,1.645341578327748355e-01 ,-5.352251131080352220e-01 ,3.334171714309935863e-01 ,-1.821083410897097465e-01 ,-7.523070309942765377e-01 ,1.108583728277048319e+00 ,7.811889079147772696e-02 ,3.170293574171672568e-01 ,-6.656947638297100456e-01 ,1.864477647061664189e-01 ,2.826542393423797095e-01 ,-7.910003050868044117e-01 ,2.375443108434787953e-01 ,1.059572641535201143e+00 ,3.039776203798665311e-01 ,-4.137903556201211197e-01
