G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB
5.696680420046923432e-01 ,1.228659048443540680e+00 ,6.182080095635130723e-01 ,-1.158516876896622749e+00 ,1.177081332338590247e+00 ,3.220836259885214159e-01 ,-1.048516459394742473e+00 ,2.081013316244163802e-01 ,2.028663034408376975e-01 ,8.188486456721475459e-01 ,1.127117541279265833e-01 ,-2.428778525999073512e-01 ,-5.583456438415301815e-01 ,4.793128451815998337e-01 ,-5.584871093187424584e-01 ,1.073449258120442729e-01 ,-1.502600277365097936e+00 ,1.934510486561950016e+00 ,1.593276761016713117e+00
9.162078734494881749e-01 ,1.228659048443540680e+00 ,1.234301737362373474e+00 ,-1.490208965562068499e+00 ,1.542512232457000199e+00 ,1.468102109156917412e-01 ,-9.126496288464988060e-01 ,-7.152704452240578048e-01 ,4.935033340846542438e-01 ,1.812191368362018995e+00 ,-3.700187197956673196e-02 ,4.629298609187854630e-01 ,9.300606000525589445e-02 ,4.128021479454911380e-01 ,-5.885206584792859186e-01 ,-2.438020356048264392e-01 ,-1.137749064744317140e+00 ,1.562794725471874591e+00 ,1.679868783176744040e+00
1.262747704894283896e+00 ,1.376300036462603682e+00 ,5.341952285000329814e-01 ,-2.424977579073778866e+00 ,1.630435456545640038e+00 ,2.870289429739549814e-01 ,-1.524050366313596250e+00 ,-5.694749015111405521e-01 ,1.752930466874522031e+00 ,-4.097594587074278039e-01 ,-6.732847829364152492e-01 ,3.484745560238619033e-01 ,-1.705965312523964217e+00 ,8.783770285982615000e-01 ,-8.287890517636482546e-01 ,-6.651783893050722263e-01 ,-2.110685631733067336e+00 ,-4.444703844145305727e-01 ,1.723164794256759613e+00
2.995446862118262832e+00 ,2.409786952596043808e+00 ,1.108282565767151340e+00 ,-2.002824011681394012e+00 ,1.655556377713823357e+00 ,7.076851391487471998e-01 ,-1.727850612135962916e+00 ,-5.208763869401676905e-01 ,6.388218494065625030e-01 ,-2.006346749832453036e-01 ,5.244242259235338821e-01 ,-4.145608099422933845e-01 ,-7.909712523582396182e-01 ,-1.192834299433903067e-01 ,-1.940030370703816898e+00 ,1.547047467621214700e+00 ,-6.107417576254101643e-01 ,-6.674998410685790695e-01 ,1.752028801643436440e+00
9.162078734494881749e-01 ,1.671582012500729464e+00 ,1.150288956298891385e+00 ,-1.339439834350502512e+00 ,1.467934497738957234e+00 ,5.674664070904839042e-01 ,-1.591983781587719360e+00 ,-1.201255590933779649e+00 ,-1.637834890636662433e+00 ,3.483178822927360252e-01 ,-1.197282474312644451e+00 ,1.187813458586633786e+00 ,-1.473339704007254669e+00 ,1.077909120306592250e+00 ,-2.270399411469814055e+00 ,-3.842608201715742022e-01 ,1.189606676161517329e-01 ,-1.470977755424711653e-01 ,1.708732790563421089e+00
9.162078734494881749e-01 ,1.228659048443540680e+00 ,1.892401855692972035e+00 ,-6.911325701407686761e-01 ,1.478532386356784523e+00 ,1.408778799440065788e+00 ,-1.993487684682166972e-01 ,-1.104058561791834592e+00 ,2.997453136554426578e-01 ,2.698960883961680768e-01 ,1.875685671816732236e-01 ,6.346128182611701085e-01 ,1.085541989676549690e+00 ,8.451216799802059310e-01 ,2.223851688554315253e-01 ,1.617276859904587250e+00 ,-8.539758993725984348e-01 ,1.005221083836761009e+00 ,1.448956724083328318e+00
1.262747704894283896e+00 ,1.228659048443540680e+00 ,1.094280435589905398e+00 ,-1.188670703138936302e+00 ,1.394926820593926031e+00 ,-7.295568644484565768e-01 ,-1.082483167031803806e+00 ,-4.236793577982234660e-01 ,-9.596818191344250737e-01 ,2.204300337844862678e+00 ,-4.487143437751753283e-01 ,5.583092816645548462e-01 ,3.097256440080024473e-02 ,-5.183476133600519731e-01 ,-1.729795526580002241e+00 ,-5.598343008800095166e-01 ,2.811167621142791617e-01 ,7.821916271827178413e-01 ,1.593276761016713117e+00
1.262747704894283896e+00 ,1.081018060424477678e+00 ,3.241632758413308113e-01 ,-1.294209094987033071e+00 ,1.093868280968984363e+00 ,-4.140647173173636619e-01 ,-9.744864555703457165e-02 ,6.454879627631661121e-01 ,-2.330892425248854150e-01 ,7.404268517755795420e-01 ,-1.983279011376986478e+00 ,1.493027604973094835e+00 ,-1.643931816919508515e+00 ,4.699331314688499905e-02 ,-4.083193635160167756e-01 ,-8.758665661551939818e-01 ,4.432728566124036762e-01 ,1.131032572205828146e-01 ,1.420092716696651269e+00
1.262747704894283896e+00 ,1.819223000519792466e+00 ,1.262305997716865580e+00 ,-1.701285749258261815e+00 ,1.613557337635767253e+00 ,2.004708410687687792e+00 ,-1.727850612135962916e+00 ,-4.722778723691963831e-01 ,-4.268472629540970287e-01 ,-1.483534790521987556e-01 ,-7.107131894632893188e-01 ,1.386398303831702650e-01 ,-3.412284092259347812e-01 ,1.709760744049638070e+00 ,-1.609661329937822183e+00 ,1.652391556046274967e+00 ,-1.097210041119785151e+00 ,-3.558304721544953975e-02 ,1.651004775790067214e+00
2.995446862118262832e+00 ,1.966863988538855246e+00 ,1.766382684097751898e+00 ,-1.264055268744719296e+00 ,1.612772308849261815e+00 ,1.468102109156917412e-01 ,-1.252316705217109138e+00 ,-1.320882703723891549e-01 ,-1.056560829349030062e+00 ,2.831674689017412039e+00 ,-6.358563764095426230e-01 ,2.160683550193480684e+00 ,-6.203791394459868824e-01 ,5.125681937996553472e-01 ,-1.129124543369099509e+00 ,-3.842608201715742022e-01 ,-9.350539466216591933e-01 ,-2.586125038694928047e-01 ,1.636572772096728690e+00
5.696680420046923432e-01 ,1.081018060424477678e+00 ,1.122284695944397503e+00 ,-1.143439963775466861e+00 ,1.383936417582845912e+00 ,8.479038712070103845e-01 ,-4.371157219276448624e-01 ,1.109043024824721974e-01 ,9.778983851576806829e-01 ,1.210957615154991229e+00 ,7.115662585579011212e-01 ,-1.856502001524462653e-01 ,-1.085630356479405867e+00 ,1.410462606487142834e+00 ,1.623180705343425512e-01 ,-4.544902124549493605e-01 ,-1.421522230116035734e+00 ,1.079564236054777249e+00 ,1.477820731470005367e+00
5.696680420046923432e-01 ,6.380950963672890053e-01 ,4.641845776137989432e-01 ,-1.761593401742887144e+00 ,1.381581331223328934e+00 ,-2.387913022445340150e-01 ,-1.490083658676537137e+00 ,6.230578791149923162e-02 ,3.481848187627459845e-01 ,9.234110375342406973e-01 ,6.741378520310298272e-01 ,-3.304312695921574061e-02 ,7.133410160498147023e-01 ,-5.277273270728160409e-02 ,-8.287890517636482546e-01 ,-4.193755163132618091e-01 ,-2.110685631733067336e+00 ,-6.674998410685790695e-01 ,1.145884646523219974e+00
9.162078734494881749e-01 ,7.857360843863518962e-01 ,1.542348601261801733e+00 ,-1.475132052440912833e+00 ,1.614734880815525742e+00 ,1.023177286279840059e+00 ,-1.150416582305926916e+00 ,-1.784437765785447327e+00 ,8.325798698357724792e-01 ,-8.280090261557946363e-01 ,2.249969737085472377e-01 ,1.760089983061250196e+00 ,3.097256440080024473e-02 ,9.448877258343701957e-01 ,-1.099090994208554051e+00 ,7.394094563624105110e-01 ,-7.323588284990028008e-01 ,9.680495077277556648e-01 ,1.275772679763266471e+00
1.609287536339079727e+00 ,1.523941024481666462e+00 ,1.752380553920503958e+00 ,-1.595747357410165268e+00 ,1.690882673106580469e+00 ,4.272476750322207195e-01 ,-1.014549751757680918e+00 ,-1.006861532649890423e+00 ,4.450638289773509171e-01 ,1.576925986672313318e+00 ,-8.978552220976565579e-01 ,7.299922390069395473e-01 ,-6.824126350504425842e-01 ,5.458235424177109163e-01 ,-9.489232484058283124e-01 ,2.829184065204796150e-01 ,-7.728978521235346788e-01 ,-1.039215602158654717e+00 ,1.665436779483405516e+00
5.696680420046923432e-01 ,7.857360843863518962e-01 ,8.002357018677211942e-01 ,-1.233901442502405743e+00 ,1.294835650314447362e+00 ,1.023177286279840059e+00 ,-1.150416582305926916e+00 ,-1.006861532649890423e+00 ,-6.206052833833068938e-01 ,-1.742929954949096194e+00 ,-4.487143437751753283e-01 ,3.866263243221702006e-01 ,-5.428372699404170332e-01 ,1.135040103829936947e-01 ,-1.008990346726919451e+00 ,1.652391556046274967e+00 ,-7.728978521235346788e-01 ,1.005221083836761009e+00 ,1.246908672376589422e+00
9.162078734494881749e-01 ,9.333770724054147871e-01 ,1.290310258071359462e+00 ,-6.157480045349855713e-01 ,1.226538145888449893e+00 ,3.921929920176542850e-01 ,-1.993487684682166972e-01 ,-1.492846678359613044e+00 ,-8.143633038125168699e-01 ,9.756922334652853301e-01 ,-1.047568848205149949e+00 ,1.359496415929018376e+00 ,-6.203791394459868824e-01 ,2.465254048552158184e-01 ,-1.380174210711088145e-01 ,9.149829370708458809e-01 ,-3.269685922536900158e-01 ,2.380569399870041902e+00 ,1.160316650216558498e+00
9.162078734494881749e-01 ,1.228659048443540680e+00 ,1.290310258071359462e+00 ,-1.068055398169683867e+00 ,1.410234881930787498e+00 ,1.548997531498329083e+00 ,-6.409159677500114727e-01 ,1.595028170534434353e-01 ,-1.444076870207451568e+00 ,-4.359000566729510640e-01 ,-1.346996100420137843e+00 ,5.964610499628631990e-01 ,-1.581898321315052369e+00 ,1.277441212014920779e+00 ,-7.987555026031026850e-01 ,1.266129898487716510e+00 ,-1.242734741310336372e-01 ,-2.586125038694928047e-01 ,1.376796705616635697e+00
1.609287536339079727e+00 ,1.081018060424477678e+00 ,9.962655243491773671e-01 ,-1.218824529381250077e+00 ,1.367058298672973127e+00 ,6.375757731196143308e-01 ,-5.729825524758884736e-01 ,-6.666719306530848321e-01 ,-6.206052833833068938e-01 ,-4.881812526039966960e-01 ,-1.234710880839517300e+00 ,8.635234280510172278e-01 ,-5.893623916437584764e-01 ,4.793128451815998337e-01 ,-8.588226009241938241e-01 ,7.394094563624105110e-01 ,1.594996912406835832e-01 ,2.246179855476044540e-01 ,1.232476668683250898e+00
1.955827367783875559e+00 ,1.523941024481666462e+00 ,1.178293216653385489e+00 ,-8.268247882311789976e-01 ,1.269714729146264265e+00 ,1.023177286279840059e+00 ,-3.012488913794011958e-01 ,-1.320882703723891549e-01 ,2.513058085481410520e-01 ,7.142862538100562819e-01 ,-9.727120351514032537e-01 ,2.418452548824671575e-02 ,3.411400424230796036e-01 ,6.455895882718751810e-01 ,-1.079838719105653960e-01 ,1.195900506204343960e+00 ,-5.296637103763464083e-01 ,-4.444703844145305727e-01 ,1.160316650216558498e+00
5.696680420046923432e-01 ,1.228659048443540680e+00 ,7.862335716904751415e-01 ,-1.173593790017780636e+00 ,1.255191696595908901e+00 ,7.076851391487471998e-01 ,-8.447162135723756959e-01 ,3.052983607663605770e-01 ,6.388218494065625030e-01 ,1.027973429396331850e+00 ,4.265345473059309420e-04 ,1.168737574437479720e+00 ,-1.147663852083861569e+00 ,5.790788910357664854e-01 ,-3.782858143554712060e-01 ,7.394094563624105110e-01 ,-1.340444182866973533e+00 ,2.246179855476044540e-01 ,1.535548746243359242e+00
5.696680420046923432e-01 ,6.380950963672890053e-01 ,2.326467891187624204e+00 ,-8.117478751100211110e-01 ,1.623370197467089104e+00 ,5.674664070904839042e-01 ,-7.767827982982551394e-01 ,-1.201255590933779649e+00 ,2.513058085481410520e-01 ,1.681488378534404582e+00 ,-8.978552220976565579e-01 ,9.207510804984783137e-01 ,-8.374963740615822827e-01 ,7.121002855079862082e-01 ,-4.083193635160167756e-01 ,2.478037103787920636e-01 ,-1.137749064744317140e+00 ,1.599966301580885153e+00 ,1.246908672376589422e+00
2.231282105598966226e-01 ,4.904541083482260588e-01 ,5.061909681455389887e-01 ,-1.444978226198599058e+00 ,1.263434498854218768e+00 ,-4.140647173173636619e-01 ,-7.088493830241321403e-01 ,-8.124674743660019738e-01 ,3.481848187627459845e-01 ,-1.429242779362821514e+00 ,-8.978552220976565579e-01 ,3.484745560238619033e-01 ,6.357991465442448531e-01 ,-3.520708702697766812e-01 ,-2.581516177132910927e-01 ,-3.491461240298891489e-01 ,-1.218827111993379342e+00 ,-7.275462332445498115e-02 ,1.261340676069927946e+00
1.262747704894283896e+00 ,9.333770724054147871e-01 ,1.444333690021075700e+00 ,-6.308249176561413485e-01 ,1.293658107134688651e+00 ,-4.140647173173636619e-01 ,-2.672821837423396962e-01 ,-5.208763869401676905e-01 ,-9.112423140271235233e-01 ,1.080254625327376594e+00 ,-2.241439046139340474e-01 ,2.721710194272466410e-01 ,-1.101138730380519126e+00 ,-6.513690078322716959e-01 ,4.218387389216029376e-02 ,1.424596219537318242e-01 ,-6.918198048744738093e-01 ,-6.303282649595683962e-01 ,1.246908672376589422e+00
1.609287536339079727e+00 ,1.081018060424477678e+00 ,1.892401855692972035e+00 ,-1.686208836137103928e+00 ,1.735236799544153330e+00 ,1.117555279011253205e-01 ,-1.082483167031803806e+00 ,-7.638689597950290011e-01 ,-6.690447884906102205e-01 ,2.230440935810385827e+00 ,-1.459281320000758608e+00 ,2.530951352780924646e-01 ,-1.442322956205026818e+00 ,7.121002855079862082e-01 ,-1.249258740011279789e+00 ,-8.407518700135075962e-01 ,-2.656403257440948223e-03 ,-1.299416634921706004e+00 ,1.131452642829881672e+00
-1.234116208848991675e-01 ,1.523941024481666462e+00 ,1.024269784703671249e+00 ,-1.414824399956285506e+00 ,1.447523749289808759e+00 ,9.180132372361432536e-01 ,-1.184383289942986028e+00 ,-3.750808432272504933e-01 ,1.365414426016102301e+00 ,2.960366863616895050e-01 ,-7.855700025170359035e-01 ,1.512103489122248901e+00 ,-6.979210089515567317e-01 ,4.128021479454911380e-01 ,-1.129124543369099509e+00 ,1.511932771479526982e+00 ,-7.323588284990028008e-01 ,-4.072988083055251174e-01 ,1.391228709309974221e+00
1.609287536339079727e+00 ,9.333770724054147871e-01 ,1.430331559843827538e+00 ,-4.800557864445752498e-01 ,1.221827973169415715e+00 ,1.818648939302581757e-01 ,-7.428160906611935843e-01 ,-1.249854105504751622e+00 ,-4.268472629540970287e-01 ,7.665674497411029131e-01 ,1.572419608675992286e+00 ,-6.625473038812933479e-01 ,2.791065468186239573e-01 ,1.011398423070481334e+00 ,-4.083193635160167756e-01 ,-1.332357615997126210e+00 ,-9.755929702461910713e-01 ,-3.558304721544953975e-02 ,1.160316650216558498e+00
-4.699514523296949298e-01 ,1.081018060424477678e+00 ,1.304312388248607624e+00 ,-2.388251765060703802e-01 ,1.044018953025871443e+00 ,1.759325629585725137e+00 ,3.841818499120906033e-02 ,-1.347051134646696680e+00 ,-5.721657782760035671e-01 ,-1.483534790521987556e-01 ,-1.309567693893265217e+00 ,2.149433669797855273e-01 ,-9.309442680811107207e-02 ,2.308357019174628100e+00 ,-7.687219534425571155e-01 ,1.424596219537318242e-01 ,1.335131376352090227e+00 ,-9.648724499406385879e-01 ,1.102588635443204623e+00
5.696680420046923432e-01 ,2.114504976557918248e+00 ,1.038271914880917413e+00 ,-4.499019602022637510e-01 ,1.010262715206125872e+00 ,9.881226032652736802e-01 ,2.761851384506372464e-01 ,-7.152704452240578048e-01 ,2.576402053698668482e+00 ,1.838331966327542366e+00 ,-9.352836286245306274e-01 ,-1.093466635558310029e-01 ,1.535284832808855748e+00 ,1.277441212014920779e+00 ,4.025864638187027778e-01 ,2.126890142371044845e-01 ,7.842164399162276922e-02 ,-1.150730330485676411e+00 ,1.319068690843281821e+00
9.162078734494881749e-01 ,7.857360843863518962e-01 ,1.038271914880917413e+00 ,-7.665171357465516699e-01 ,1.182184019450877255e+00 ,7.777945051778800689e-01 ,-9.744864555703457165e-02 ,1.595028170534434353e-01 ,-6.690447884906102205e-01 ,7.665674497411029131e-01 ,-1.010140441678277323e+00 ,2.149433669797855273e-01 ,-2.016530441159092857e-01 ,1.011398423070481334e+00 ,-3.782858143554712060e-01 ,1.775743180954169054e-01 ,2.811167621142791617e-01 ,-2.214409277604873494e-01 ,1.275772679763266471e+00
